"date","location_name","value","location"
"2023-12-16","District of Columbia",0.0253,"11"
"2023-12-16","Georgia",0.0495,"13"
"2023-12-16","Kentucky",0.0207,"21"
"2023-12-16","Maine",0.0115,"23"
"2023-12-16","Michigan",0.0155,"26"
"2023-12-16","North Carolina",0.0935,"37"
"2023-12-16","North Dakota",0.0192,"38"
"2023-12-16","Pennsylvania",0.0251,"42"
"2023-12-16","South Carolina",0.0941,"45"
"2023-12-16","South Dakota",0.0119,"46"
"2023-12-16","Alabama",0.0829,"01"
"2023-12-16","Arizona",0.0467,"04"
"2023-12-16","Arkansas",0.0254,"05"
"2023-12-16","Florida",0.0494,"12"
"2023-12-16","Illinois",0.0261,"17"
"2023-12-16","Maryland",0.0306,"24"
"2023-12-16","Mississippi",0.0681,"28"
"2023-12-16","Montana",0.0312,"30"
"2023-12-16","Nebraska",0.0081,"31"
"2023-12-16","Nevada",0.035,"32"
"2023-12-16","New Jersey",0.0311,"34"
"2023-12-16","Ohio",0.0161,"39"
"2023-12-16","Oklahoma",0.01,"40"
"2023-12-16","Tennessee",0.0411,"47"
"2023-12-16","US",0.037,"US"
"2023-12-16","Vermont",0.0109,"50"
"2023-12-16","West Virginia",0.0175,"54"
"2023-12-09","Alabama",0.0546,"01"
"2023-12-09","Arkansas",0.0139,"05"
"2023-12-09","Kentucky",0.0144,"21"
"2023-12-09","Mississippi",0.0433,"28"
"2023-12-09","Nebraska",0.0045,"31"
"2023-12-09","New Mexico",0.0316,"35"
"2023-12-09","Rhode Island",0.011,"44"
"2023-12-09","Texas",0.036,"48"
"2023-12-09","Virginia",0.0257,"51"
"2023-12-09","Wisconsin",0.0152,"55"
"2023-12-09","Arizona",0.0279,"04"
"2023-12-09","Connecticut",0.0117,"09"
"2023-12-09","Florida",0.0417,"12"
"2023-12-09","Hawaii",0.0366,"15"
"2023-12-09","Minnesota",0.0148,"27"
"2023-12-09","Oklahoma",0.0065,"40"
"2023-12-09","Oregon",0.0079,"41"
"2023-12-09","South Carolina",0.0616,"45"
"2023-12-09","South Dakota",0.0087,"46"
"2023-12-09","Washington",0.0175,"53"
"2023-12-09","Alaska",0.013,"02"
"2023-12-09","Georgia",0.03,"13"
"2023-12-09","Idaho",0.0123,"16"
"2023-12-09","Illinois",0.0202,"17"
"2023-12-09","Indiana",0.0165,"18"
"2023-12-09","Iowa",0.0162,"19"
"2023-12-09","Kansas",0.0091,"20"
"2023-12-09","Louisiana",0.0581,"22"
"2023-12-09","Nevada",0.024,"32"
"2023-12-09","New York",0.0161,"36"
"2023-12-09","North Carolina",0.0627,"37"
"2023-12-09","Pennsylvania",0.0153,"42"
"2023-12-09","Tennessee",0.0279,"47"
"2023-12-09","Utah",0.0255,"49"
"2023-12-09","Wyoming",0.0252,"56"
"2023-12-09","California",0.0209,"06"
"2023-12-09","Colorado",0.0294,"08"
"2023-12-09","Delaware",0.0154,"10"
"2023-12-09","District of Columbia",0.0144,"11"
"2023-12-09","Maine",0.0064,"23"
"2023-12-09","Maryland",0.0191,"24"
"2023-12-09","Massachusetts",0.0144,"25"
"2023-12-09","Michigan",0.0086,"26"
"2023-12-09","Montana",0.0164,"30"
"2023-12-09","New Hampshire",0.0098,"33"
"2023-12-09","New Jersey",0.0181,"34"
"2023-12-09","North Dakota",0.0092,"38"
"2023-12-09","Ohio",0.0101,"39"
"2023-12-09","US",0.0255,"US"
"2023-12-09","Vermont",0.0081,"50"
"2023-12-09","West Virginia",0.0123,"54"
"2023-12-02","Alabama",0.0394,"01"
"2023-12-02","California",0.0153,"06"
"2023-12-02","Delaware",0.0077,"10"
"2023-12-02","Georgia",0.0199,"13"
"2023-12-02","Illinois",0.0138,"17"
"2023-12-02","Indiana",0.0134,"18"
"2023-12-02","Maine",0.0054,"23"
"2023-12-02","New Hampshire",0.0064,"33"
"2023-12-02","New Jersey",0.0115,"34"
"2023-12-02","North Carolina",0.0435,"37"
"2023-12-02","Pennsylvania",0.0098,"42"
"2023-12-02","Wisconsin",0.0091,"55"
"2023-12-02","Arizona",0.0202,"04"
"2023-12-02","Arkansas",0.0101,"05"
"2023-12-02","Colorado",0.0228,"08"
"2023-12-02","Connecticut",0.0112,"09"
"2023-12-02","District of Columbia",0.009,"11"
"2023-12-02","Hawaii",0.0293,"15"
"2023-12-02","Idaho",0.0084,"16"
"2023-12-02","Kentucky",0.0109,"21"
"2023-12-02","Maryland",0.0116,"24"
"2023-12-02","Montana",0.0109,"30"
"2023-12-02","Nevada",0.0172,"32"
"2023-12-02","New York",0.0118,"36"
"2023-12-02","Oregon",0.0059,"41"
"2023-12-02","Washington",0.0133,"53"
"2023-12-02","Wyoming",0.0196,"56"
"2023-12-02","Alaska",0.017,"02"
"2023-12-02","Kansas",0.0073,"20"
"2023-12-02","Massachusetts",0.0091,"25"
"2023-12-02","Mississippi",0.0344,"28"
"2023-12-02","Ohio",0.0073,"39"
"2023-12-02","Rhode Island",0.0065,"44"
"2023-12-02","South Carolina",0.041,"45"
"2023-12-02","Texas",0.0264,"48"
"2023-12-02","US",0.0187,"US"
"2023-12-02","Utah",0.0155,"49"
"2023-12-02","Florida",0.0375,"12"
"2023-12-02","Iowa",0.0128,"19"
"2023-12-02","Louisiana",0.043,"22"
"2023-12-02","Michigan",0.006,"26"
"2023-12-02","Minnesota",0.008,"27"
"2023-12-02","Nebraska",0.0035,"31"
"2023-12-02","New Mexico",0.0171,"35"
"2023-12-02","North Dakota",0.0086,"38"
"2023-12-02","Oklahoma",0.0053,"40"
"2023-12-02","South Dakota",0.007,"46"
"2023-12-02","Tennessee",0.0179,"47"
"2023-12-02","Vermont",0.0078,"50"
"2023-12-02","Virginia",0.0159,"51"
"2023-12-02","West Virginia",0.0078,"54"
"2023-11-25","Connecticut",0.0071,"09"
"2023-11-25","Delaware",0.0067,"10"
"2023-11-25","District of Columbia",0.0067,"11"
"2023-11-25","Kansas",0.0061,"20"
"2023-11-25","Michigan",0.0048,"26"
"2023-11-25","Nebraska",0.0025,"31"
"2023-11-25","Nevada",0.015,"32"
"2023-11-25","North Carolina",0.0338,"37"
"2023-11-25","Tennessee",0.0137,"47"
"2023-11-25","Utah",0.0151,"49"
"2023-11-25","Vermont",0.0079,"50"
"2023-11-25","Alabama",0.0434,"01"
"2023-11-25","Alaska",0.0324,"02"
"2023-11-25","Arkansas",0.0118,"05"
"2023-11-25","Florida",0.0421,"12"
"2023-11-25","Indiana",0.0095,"18"
"2023-11-25","Montana",0.0094,"30"
"2023-11-25","New Hampshire",0.0036,"33"
"2023-11-25","New Mexico",0.0109,"35"
"2023-11-25","North Dakota",0.005,"38"
"2023-11-25","South Carolina",0.0364,"45"
"2023-11-25","Washington",0.0104,"53"
"2023-11-25","Colorado",0.0213,"08"
"2023-11-25","Georgia",0.0211,"13"
"2023-11-25","Idaho",0.0056,"16"
"2023-11-25","Illinois",0.0114,"17"
"2023-11-25","Maine",0.0042,"23"
"2023-11-25","Mississippi",0.036,"28"
"2023-11-25","New Jersey",0.0083,"34"
"2023-11-25","New York",0.008,"36"
"2023-11-25","Ohio",0.0055,"39"
"2023-11-25","Oregon",0.0042,"41"
"2023-11-25","Wyoming",0.0156,"56"
"2023-11-25","Arizona",0.0184,"04"
"2023-11-25","California",0.0123,"06"
"2023-11-25","Hawaii",0.0277,"15"
"2023-11-25","Iowa",0.0094,"19"
"2023-11-25","Kentucky",0.0097,"21"
"2023-11-25","Louisiana",0.0467,"22"
"2023-11-25","Maryland",0.0091,"24"
"2023-11-25","Massachusetts",0.0065,"25"
"2023-11-25","Minnesota",0.0056,"27"
"2023-11-25","Oklahoma",0.0059,"40"
"2023-11-25","Pennsylvania",0.0072,"42"
"2023-11-25","Rhode Island",0.0065,"44"
"2023-11-25","South Dakota",0.0043,"46"
"2023-11-25","Texas",0.0265,"48"
"2023-11-25","US",0.0173,"US"
"2023-11-25","Virginia",0.0137,"51"
"2023-11-25","West Virginia",0.006,"54"
"2023-11-25","Wisconsin",0.0058,"55"
"2023-11-18","Alaska",0.0338,"02"
"2023-11-18","Idaho",0.0042,"16"
"2023-11-18","Indiana",0.0056,"18"
"2023-11-18","Kentucky",0.0063,"21"
"2023-11-18","Louisiana",0.0399,"22"
"2023-11-18","Massachusetts",0.0041,"25"
"2023-11-18","Nebraska",9e-04,"31"
"2023-11-18","Nevada",0.0132,"32"
"2023-11-18","New Mexico",0.0063,"35"
"2023-11-18","New York",0.0047,"36"
"2023-11-18","Ohio",0.0031,"39"
"2023-11-18","Rhode Island",0.0044,"44"
"2023-11-18","Alabama",0.0393,"01"
"2023-11-18","California",0.0089,"06"
"2023-11-18","Delaware",0.0044,"10"
"2023-11-18","Hawaii",0.0323,"15"
"2023-11-18","Michigan",0.0035,"26"
"2023-11-18","North Carolina",0.0245,"37"
"2023-11-18","North Dakota",0.0025,"38"
"2023-11-18","Oklahoma",0.0051,"40"
"2023-11-18","South Carolina",0.0282,"45"
"2023-11-18","South Dakota",0.0013,"46"
"2023-11-18","US",0.0141,"US"
"2023-11-18","Virginia",0.0093,"51"
"2023-11-18","Colorado",0.0158,"08"
"2023-11-18","Connecticut",0.0043,"09"
"2023-11-18","Florida",0.0408,"12"
"2023-11-18","Georgia",0.0182,"13"
"2023-11-18","Illinois",0.0072,"17"
"2023-11-18","Iowa",0.0054,"19"
"2023-11-18","Kansas",0.0034,"20"
"2023-11-18","Maine",0.0025,"23"
"2023-11-18","Pennsylvania",0.0035,"42"
"2023-11-18","Utah",0.0091,"49"
"2023-11-18","Vermont",0.0049,"50"
"2023-11-18","West Virginia",0.0039,"54"
"2023-11-18","Wisconsin",0.004,"55"
"2023-11-18","Arizona",0.0154,"04"
"2023-11-18","Arkansas",0.0085,"05"
"2023-11-18","District of Columbia",0.0036,"11"
"2023-11-18","Maryland",0.0059,"24"
"2023-11-18","Minnesota",0.0049,"27"
"2023-11-18","Mississippi",0.0317,"28"
"2023-11-18","Montana",0.0058,"30"
"2023-11-18","New Hampshire",0.0017,"33"
"2023-11-18","New Jersey",0.0054,"34"
"2023-11-18","Oregon",0.0027,"41"
"2023-11-18","Tennessee",0.0104,"47"
"2023-11-18","Texas",0.0239,"48"
"2023-11-18","Washington",0.0069,"53"
"2023-11-18","Wyoming",0.0063,"56"
"2023-11-11","Alaska",0.0593,"02"
"2023-11-11","Arkansas",0.009,"05"
"2023-11-11","Colorado",0.0106,"08"
"2023-11-11","Florida",0.039,"12"
"2023-11-11","Hawaii",0.03,"15"
"2023-11-11","Massachusetts",0.0032,"25"
"2023-11-11","Minnesota",0.0039,"27"
"2023-11-11","Nevada",0.0084,"32"
"2023-11-11","New Jersey",0.0046,"34"
"2023-11-11","Oregon",0.0024,"41"
"2023-11-11","South Dakota",0.0013,"46"
"2023-11-11","Virginia",0.0079,"51"
"2023-11-11","Washington",0.0043,"53"
"2023-11-11","Wyoming",0.0042,"56"
"2023-11-11","Illinois",0.0052,"17"
"2023-11-11","Iowa",0.005,"19"
"2023-11-11","Louisiana",0.0326,"22"
"2023-11-11","Maine",0.0017,"23"
"2023-11-11","Michigan",0.0022,"26"
"2023-11-11","New Mexico",0.005,"35"
"2023-11-11","Ohio",0.0023,"39"
"2023-11-11","Oklahoma",0.003,"40"
"2023-11-11","Tennessee",0.0084,"47"
"2023-11-11","West Virginia",0.0036,"54"
"2023-11-11","Alabama",0.0341,"01"
"2023-11-11","Arizona",0.0111,"04"
"2023-11-11","Delaware",0.0033,"10"
"2023-11-11","District of Columbia",0.0035,"11"
"2023-11-11","Georgia",0.0137,"13"
"2023-11-11","Indiana",0.0033,"18"
"2023-11-11","Kansas",0.003,"20"
"2023-11-11","Kentucky",0.005,"21"
"2023-11-11","Mississippi",0.0266,"28"
"2023-11-11","Montana",0.0038,"30"
"2023-11-11","Nebraska",0.0023,"31"
"2023-11-11","New Hampshire",0.0026,"33"
"2023-11-11","New York",0.0031,"36"
"2023-11-11","North Carolina",0.0193,"37"
"2023-11-11","Pennsylvania",0.0025,"42"
"2023-11-11","Texas",0.02,"48"
"2023-11-11","Utah",0.0073,"49"
"2023-11-11","Vermont",0.0035,"50"
"2023-11-11","California",0.0056,"06"
"2023-11-11","Connecticut",0.0027,"09"
"2023-11-11","Idaho",0.0021,"16"
"2023-11-11","Maryland",0.0044,"24"
"2023-11-11","North Dakota",0.0015,"38"
"2023-11-11","Rhode Island",0.0019,"44"
"2023-11-11","South Carolina",0.0227,"45"
"2023-11-11","US",0.0119,"US"
"2023-11-11","Wisconsin",0.0033,"55"
"2023-11-04","Connecticut",0.0022,"09"
"2023-11-04","Idaho",0.0028,"16"
"2023-11-04","Maine",0.001,"23"
"2023-11-04","Michigan",0.0018,"26"
"2023-11-04","Mississippi",0.0164,"28"
"2023-11-04","New Hampshire",0.0014,"33"
"2023-11-04","South Dakota",8e-04,"46"
"2023-11-04","Alabama",0.0195,"01"
"2023-11-04","Colorado",0.0062,"08"
"2023-11-04","Delaware",0.0012,"10"
"2023-11-04","Illinois",0.0036,"17"
"2023-11-04","North Dakota",2e-04,"38"
"2023-11-04","Ohio",0.0015,"39"
"2023-11-04","Oklahoma",0.0022,"40"
"2023-11-04","Texas",0.0143,"48"
"2023-11-04","Vermont",0.0021,"50"
"2023-11-04","Washington",0.0036,"53"
"2023-11-04","West Virginia",0.0028,"54"
"2023-11-04","Wisconsin",0.0014,"55"
"2023-11-04","Arizona",0.0058,"04"
"2023-11-04","California",0.0032,"06"
"2023-11-04","District of Columbia",0.002,"11"
"2023-11-04","Florida",0.0341,"12"
"2023-11-04","Iowa",0.0028,"19"
"2023-11-04","Kentucky",0.0035,"21"
"2023-11-04","Louisiana",0.018,"22"
"2023-11-04","Massachusetts",0.0022,"25"
"2023-11-04","Minnesota",0.003,"27"
"2023-11-04","Nebraska",0.0012,"31"
"2023-11-04","Oregon",0.0013,"41"
"2023-11-04","Pennsylvania",0.0017,"42"
"2023-11-04","US",0.0085,"US"
"2023-11-04","Utah",0.0058,"49"
"2023-11-04","Alaska",0.0694,"02"
"2023-11-04","Arkansas",0.0068,"05"
"2023-11-04","Georgia",0.0075,"13"
"2023-11-04","Hawaii",0.0272,"15"
"2023-11-04","Indiana",0.0024,"18"
"2023-11-04","Kansas",0.0022,"20"
"2023-11-04","Maryland",0.0028,"24"
"2023-11-04","Montana",0.0011,"30"
"2023-11-04","Nevada",0.0051,"32"
"2023-11-04","New Jersey",0.0032,"34"
"2023-11-04","New Mexico",0.0029,"35"
"2023-11-04","New York",0.0018,"36"
"2023-11-04","North Carolina",0.0122,"37"
"2023-11-04","Rhode Island",0.0021,"44"
"2023-11-04","South Carolina",0.0122,"45"
"2023-11-04","Tennessee",0.0054,"47"
"2023-11-04","Virginia",0.0054,"51"
"2023-11-04","Wyoming",0.0024,"56"
"2023-10-28","Arkansas",0.0062,"05"
"2023-10-28","Colorado",0.004,"08"
"2023-10-28","Delaware",0.0013,"10"
"2023-10-28","Hawaii",0.0338,"15"
"2023-10-28","Indiana",0.0021,"18"
"2023-10-28","Iowa",0.002,"19"
"2023-10-28","Maryland",0.002,"24"
"2023-10-28","Mississippi",0.012,"28"
"2023-10-28","New Mexico",0.0027,"35"
"2023-10-28","North Carolina",0.0091,"37"
"2023-10-28","North Dakota",2e-04,"38"
"2023-10-28","Ohio",0.0013,"39"
"2023-10-28","Pennsylvania",0.0013,"42"
"2023-10-28","US",0.0066,"US"
"2023-10-28","California",0.0021,"06"
"2023-10-28","Connecticut",0.0017,"09"
"2023-10-28","Kentucky",0.0033,"21"
"2023-10-28","Louisiana",0.0132,"22"
"2023-10-28","Massachusetts",0.0018,"25"
"2023-10-28","New Hampshire",7e-04,"33"
"2023-10-28","New York",0.0015,"36"
"2023-10-28","South Dakota",6e-04,"46"
"2023-10-28","Vermont",2e-04,"50"
"2023-10-28","Washington",0.0021,"53"
"2023-10-28","Illinois",0.0031,"17"
"2023-10-28","Kansas",0.0023,"20"
"2023-10-28","Maine",0.001,"23"
"2023-10-28","Minnesota",0.0011,"27"
"2023-10-28","Oregon",0.0011,"41"
"2023-10-28","Virginia",0.0047,"51"
"2023-10-28","Alabama",0.0138,"01"
"2023-10-28","Alaska",0.0545,"02"
"2023-10-28","Arizona",0.0039,"04"
"2023-10-28","District of Columbia",7e-04,"11"
"2023-10-28","Florida",0.0284,"12"
"2023-10-28","Georgia",0.0056,"13"
"2023-10-28","Idaho",0.0019,"16"
"2023-10-28","Michigan",0.0013,"26"
"2023-10-28","Montana",4e-04,"30"
"2023-10-28","Nebraska",3e-04,"31"
"2023-10-28","Nevada",0.003,"32"
"2023-10-28","New Jersey",0.0024,"34"
"2023-10-28","Oklahoma",0.0017,"40"
"2023-10-28","Rhode Island",0.0012,"44"
"2023-10-28","South Carolina",0.0074,"45"
"2023-10-28","Tennessee",0.0044,"47"
"2023-10-28","Texas",0.0108,"48"
"2023-10-28","Utah",0.0039,"49"
"2023-10-28","West Virginia",0.0013,"54"
"2023-10-28","Wisconsin",7e-04,"55"
"2023-10-28","Wyoming",4e-04,"56"
"2023-10-21","Florida",0.0247,"12"
"2023-10-21","Kansas",0.0012,"20"
"2023-10-21","Maryland",0.0014,"24"
"2023-10-21","Michigan",0.0013,"26"
"2023-10-21","Nevada",0.0032,"32"
"2023-10-21","North Carolina",0.0073,"37"
"2023-10-21","Tennessee",0.0039,"47"
"2023-10-21","California",0.0019,"06"
"2023-10-21","Hawaii",0.0282,"15"
"2023-10-21","Iowa",0.0017,"19"
"2023-10-21","Kentucky",0.0028,"21"
"2023-10-21","Louisiana",0.0101,"22"
"2023-10-21","Maine",6e-04,"23"
"2023-10-21","Montana",6e-04,"30"
"2023-10-21","New Jersey",0.0023,"34"
"2023-10-21","New York",0.0012,"36"
"2023-10-21","Ohio",0.0014,"39"
"2023-10-21","Oklahoma",0.002,"40"
"2023-10-21","Oregon",0.0011,"41"
"2023-10-21","South Carolina",0.0045,"45"
"2023-10-21","Texas",0.0082,"48"
"2023-10-21","US",0.0055,"US"
"2023-10-21","Vermont",8e-04,"50"
"2023-10-21","Wisconsin",8e-04,"55"
"2023-10-21","Alabama",0.0106,"01"
"2023-10-21","Idaho",0.0013,"16"
"2023-10-21","Illinois",0.0025,"17"
"2023-10-21","Indiana",0.0022,"18"
"2023-10-21","Minnesota",0.0019,"27"
"2023-10-21","Mississippi",0.0087,"28"
"2023-10-21","New Hampshire",3e-04,"33"
"2023-10-21","New Mexico",0.0027,"35"
"2023-10-21","North Dakota",7e-04,"38"
"2023-10-21","South Dakota",5e-04,"46"
"2023-10-21","Utah",0.004,"49"
"2023-10-21","Washington",0.0024,"53"
"2023-10-21","West Virginia",0.0018,"54"
"2023-10-21","Alaska",0.0444,"02"
"2023-10-21","Arizona",0.0032,"04"
"2023-10-21","Arkansas",0.007,"05"
"2023-10-21","Colorado",0.004,"08"
"2023-10-21","Connecticut",0.0013,"09"
"2023-10-21","Delaware",0.0022,"10"
"2023-10-21","District of Columbia",0.0011,"11"
"2023-10-21","Georgia",0.005,"13"
"2023-10-21","Massachusetts",0.0011,"25"
"2023-10-21","Nebraska",0.001,"31"
"2023-10-21","Pennsylvania",0.001,"42"
"2023-10-21","Rhode Island",0.0011,"44"
"2023-10-21","Virginia",0.0039,"51"
"2023-10-21","Wyoming",0.0022,"56"
"2023-10-14","Alaska",0.0452,"02"
"2023-10-14","Arkansas",0.0056,"05"
"2023-10-14","California",0.0015,"06"
"2023-10-14","Connecticut",9e-04,"09"
"2023-10-14","Illinois",0.002,"17"
"2023-10-14","Indiana",0.0018,"18"
"2023-10-14","Iowa",0.002,"19"
"2023-10-14","Louisiana",0.0076,"22"
"2023-10-14","Maine",6e-04,"23"
"2023-10-14","Mississippi",0.0084,"28"
"2023-10-14","North Carolina",0.0074,"37"
"2023-10-14","Ohio",0.001,"39"
"2023-10-14","Pennsylvania",0.001,"42"
"2023-10-14","South Dakota",4e-04,"46"
"2023-10-14","Wisconsin",9e-04,"55"
"2023-10-14","Alabama",0.0072,"01"
"2023-10-14","Colorado",0.0024,"08"
"2023-10-14","Georgia",0.0043,"13"
"2023-10-14","Kansas",0.0011,"20"
"2023-10-14","Michigan",0.0012,"26"
"2023-10-14","Minnesota",0.0015,"27"
"2023-10-14","Nevada",0.0032,"32"
"2023-10-14","New Hampshire",0.001,"33"
"2023-10-14","New Jersey",0.0017,"34"
"2023-10-14","New Mexico",0.0016,"35"
"2023-10-14","North Dakota",6e-04,"38"
"2023-10-14","Tennessee",0.0045,"47"
"2023-10-14","Virginia",0.0031,"51"
"2023-10-14","Washington",0.0019,"53"
"2023-10-14","District of Columbia",0.0016,"11"
"2023-10-14","Idaho",0.0011,"16"
"2023-10-14","Maryland",0.0012,"24"
"2023-10-14","Massachusetts",0.0012,"25"
"2023-10-14","Nebraska",5e-04,"31"
"2023-10-14","Oklahoma",8e-04,"40"
"2023-10-14","South Carolina",0.0046,"45"
"2023-10-14","Vermont",4e-04,"50"
"2023-10-14","Arizona",0.0027,"04"
"2023-10-14","Delaware",6e-04,"10"
"2023-10-14","Florida",0.0203,"12"
"2023-10-14","Hawaii",0.0298,"15"
"2023-10-14","Kentucky",0.0025,"21"
"2023-10-14","Montana",7e-04,"30"
"2023-10-14","New York",0.0012,"36"
"2023-10-14","Oregon",0.0011,"41"
"2023-10-14","Rhode Island",0.001,"44"
"2023-10-14","Texas",0.0066,"48"
"2023-10-14","US",0.0046,"US"
"2023-10-14","Utah",0.0026,"49"
"2023-10-14","West Virginia",9e-04,"54"
"2023-10-14","Wyoming",0.0016,"56"
"2023-10-07","California",0.0015,"06"
"2023-10-07","Colorado",0.0015,"08"
"2023-10-07","Delaware",0.0013,"10"
"2023-10-07","Georgia",0.0044,"13"
"2023-10-07","Hawaii",0.0265,"15"
"2023-10-07","Kansas",0.001,"20"
"2023-10-07","Michigan",9e-04,"26"
"2023-10-07","New Mexico",0.0018,"35"
"2023-10-07","North Carolina",0.0063,"37"
"2023-10-07","Oklahoma",7e-04,"40"
"2023-10-07","South Dakota",4e-04,"46"
"2023-10-07","Virginia",0.0029,"51"
"2023-10-07","Wisconsin",6e-04,"55"
"2023-10-07","Alaska",0.0248,"02"
"2023-10-07","Florida",0.0165,"12"
"2023-10-07","Idaho",0.001,"16"
"2023-10-07","Massachusetts",0.0014,"25"
"2023-10-07","Montana",2e-04,"30"
"2023-10-07","New Hampshire",0.0023,"33"
"2023-10-07","New York",0.0013,"36"
"2023-10-07","Pennsylvania",6e-04,"42"
"2023-10-07","South Carolina",0.0054,"45"
"2023-10-07","Vermont",4e-04,"50"
"2023-10-07","Washington",0.0019,"53"
"2023-10-07","West Virginia",0.001,"54"
"2023-10-07","Arkansas",0.0036,"05"
"2023-10-07","Connecticut",0.0012,"09"
"2023-10-07","Indiana",0.0014,"18"
"2023-10-07","Kentucky",0.002,"21"
"2023-10-07","Maine",8e-04,"23"
"2023-10-07","Maryland",0.0015,"24"
"2023-10-07","Minnesota",0.0013,"27"
"2023-10-07","Nebraska",5e-04,"31"
"2023-10-07","New Jersey",0.0011,"34"
"2023-10-07","North Dakota",9e-04,"38"
"2023-10-07","Ohio",0.0011,"39"
"2023-10-07","Rhode Island",0.0014,"44"
"2023-10-07","Texas",0.0056,"48"
"2023-10-07","Utah",0.002,"49"
"2023-10-07","Wyoming",0.0015,"56"
"2023-10-07","Alabama",0.0052,"01"
"2023-10-07","Arizona",0.0023,"04"
"2023-10-07","District of Columbia",0.0015,"11"
"2023-10-07","Illinois",0.0015,"17"
"2023-10-07","Iowa",0.0019,"19"
"2023-10-07","Louisiana",0.0052,"22"
"2023-10-07","Mississippi",0.0066,"28"
"2023-10-07","Nevada",0.002,"32"
"2023-10-07","Oregon",0.0014,"41"
"2023-10-07","Tennessee",0.0036,"47"
"2023-10-07","US",0.0038,"US"
"2023-09-30","Arizona",0.0018,"04"
"2023-09-30","California",0.0012,"06"
"2023-09-30","Georgia",0.0039,"13"
"2023-09-30","Idaho",0.0015,"16"
"2023-09-30","Kentucky",0.0026,"21"
"2023-09-30","Maryland",0.0012,"24"
"2023-09-30","Michigan",9e-04,"26"
"2023-09-30","Minnesota",0.0018,"27"
"2023-09-30","Mississippi",0.0055,"28"
"2023-09-30","Nebraska",2e-04,"31"
"2023-09-30","New York",9e-04,"36"
"2023-09-30","Ohio",9e-04,"39"
"2023-09-30","Oregon",9e-04,"41"
"2023-09-30","Pennsylvania",7e-04,"42"
"2023-09-30","Texas",0.0047,"48"
"2023-09-30","Vermont",9e-04,"50"
"2023-09-30","Washington",0.0023,"53"
"2023-09-30","Alaska",0.0242,"02"
"2023-09-30","Connecticut",0.0011,"09"
"2023-09-30","Delaware",0.001,"10"
"2023-09-30","Illinois",0.0014,"17"
"2023-09-30","Montana",0.001,"30"
"2023-09-30","New Mexico",0.0012,"35"
"2023-09-30","North Dakota",0.0015,"38"
"2023-09-30","Oklahoma",4e-04,"40"
"2023-09-30","South Carolina",0.0043,"45"
"2023-09-30","Tennessee",0.0034,"47"
"2023-09-30","US",0.0033,"US"
"2023-09-30","Utah",0.002,"49"
"2023-09-30","Virginia",0.0024,"51"
"2023-09-30","Wisconsin",6e-04,"55"
"2023-09-30","Alabama",0.0042,"01"
"2023-09-30","Arkansas",0.0017,"05"
"2023-09-30","District of Columbia",0.0012,"11"
"2023-09-30","Hawaii",0.0212,"15"
"2023-09-30","Kansas",8e-04,"20"
"2023-09-30","Louisiana",0.0035,"22"
"2023-09-30","Nevada",0.002,"32"
"2023-09-30","New Hampshire",0.0017,"33"
"2023-09-30","Rhode Island",0.001,"44"
"2023-09-30","South Dakota",7e-04,"46"
"2023-09-30","West Virginia",0.0015,"54"
"2023-09-30","Colorado",0.0013,"08"
"2023-09-30","Florida",0.0134,"12"
"2023-09-30","Indiana",0.0015,"18"
"2023-09-30","Iowa",0.0016,"19"
"2023-09-30","Maine",4e-04,"23"
"2023-09-30","Massachusetts",0.0013,"25"
"2023-09-30","New Jersey",0.0015,"34"
"2023-09-30","North Carolina",0.0064,"37"
"2023-09-30","Wyoming",0.0029,"56"
"2023-09-23","Alabama",0.0035,"01"
"2023-09-23","Arizona",0.0019,"04"
"2023-09-23","Idaho",0.001,"16"
"2023-09-23","Iowa",0.002,"19"
"2023-09-23","Montana",0.0012,"30"
"2023-09-23","New Mexico",0.0012,"35"
"2023-09-23","Oregon",0.001,"41"
"2023-09-23","South Dakota",4e-04,"46"
"2023-09-23","Virginia",0.0023,"51"
"2023-09-23","Wisconsin",4e-04,"55"
"2023-09-23","Connecticut",0.0012,"09"
"2023-09-23","Georgia",0.0032,"13"
"2023-09-23","Indiana",9e-04,"18"
"2023-09-23","Kansas",7e-04,"20"
"2023-09-23","Minnesota",0.0015,"27"
"2023-09-23","Mississippi",0.0049,"28"
"2023-09-23","New Jersey",0.0013,"34"
"2023-09-23","New York",0.0011,"36"
"2023-09-23","North Carolina",0.0071,"37"
"2023-09-23","North Dakota",5e-04,"38"
"2023-09-23","Ohio",9e-04,"39"
