"as_of","target","target_end_date","location","horizon","output_type","output_type_id","oracle_value"
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"35",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"36",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",3,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"37",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",0,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"38",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",2,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",3,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"39",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"40",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"41",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",1,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",2,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",3,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"42",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",0,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",1,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"44",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"45",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",0,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",1,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",1,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",2,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",2,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"46",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",3,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",3,"pmf","large_decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"47",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",0,"pmf","decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",0,"pmf","stable",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",2,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",2,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",3,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",3,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",3,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",3,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"48",3,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",0,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",0,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",0,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",0,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",0,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",1,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",1,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",1,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",1,"pmf","large_increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",1,"pmf","stable",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",2,"pmf","decrease",1
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",2,"pmf","increase",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",2,"pmf","large_decrease",0
2025-05-24,"wk flu hosp rate change",2025-04-12,"49",2,"pmf","large_increase",0
