"as_of","target","target_end_date","location","location_name","observation","weekly_rate"
2025-03-08,"wk inc flu hosp",2025-03-01,"05","Arkansas",351,11.4416774346651
2025-03-08,"wk inc flu hosp",2025-03-01,"06","California",1422,3.64941089859352
2025-03-08,"wk inc flu hosp",2025-03-01,"08","Colorado",381,6.48222661932316
2025-03-08,"wk inc flu hosp",2025-03-01,"09","Connecticut",278,7.68555359208399
2025-03-08,"wk inc flu hosp",2025-03-01,"10","Delaware",88,8.52804077954045
2025-03-08,"wk inc flu hosp",2025-03-01,"11","District of Columbia",113,16.6428070671545
2025-03-08,"wk inc flu hosp",2025-03-01,"12","Florida",1532,6.77554537611928
2025-03-08,"wk inc flu hosp",2025-03-01,"13","Georgia",412,3.73552924425257
2025-03-08,"wk inc flu hosp",2025-03-01,"15","Hawaii",67,4.66854058634083
2025-03-08,"wk inc flu hosp",2025-03-01,"16","Idaho",123,6.2604149382662
2025-03-08,"wk inc flu hosp",2025-03-01,"17","Illinois",1297,10.3349174628949
2025-03-08,"wk inc flu hosp",2025-03-01,"18","Indiana",1140,16.6127505191849
2025-03-08,"wk inc flu hosp",2025-03-01,"19","Iowa",347,10.8200675770906
2025-03-08,"wk inc flu hosp",2025-03-01,"20","Kansas",295,10.0321504917794
2025-03-08,"wk inc flu hosp",2025-03-01,"21","Kentucky",721,15.9296391594276
2025-03-08,"wk inc flu hosp",2025-03-01,"22","Louisiana",362,7.91473253123422
2025-03-08,"wk inc flu hosp",2025-03-01,"23","Maine",198,14.1862061356058
2025-03-08,"wk inc flu hosp",2025-03-01,"24","Maryland",524,8.47861729932415
2025-03-08,"wk inc flu hosp",2025-03-01,"25","Massachusetts",1062,15.1683970589307
2025-03-08,"wk inc flu hosp",2025-03-01,"26","Michigan",1330,13.250626839334
2025-03-08,"wk inc flu hosp",2025-03-01,"27","Minnesota",279,4.86239339551039
2025-03-08,"wk inc flu hosp",2025-03-01,"28","Mississippi",150,5.10257884334743
2025-03-08,"wk inc flu hosp",2025-03-01,"29","Missouri",858,13.8472950003196
2025-03-08,"wk inc flu hosp",2025-03-01,"30","Montana",180,15.8896621857819
2025-03-08,"wk inc flu hosp",2025-03-01,"31","Nebraska",189,9.55327568681228
2025-03-08,"wk inc flu hosp",2025-03-01,"32","Nevada",94,2.94285599791621
2025-03-08,"wk inc flu hosp",2025-03-01,"33","New Hampshire",174,12.4103636521846
2025-03-08,"wk inc flu hosp",2025-03-01,"34","New Jersey",938,10.0959644019309
2025-03-08,"wk inc flu hosp",2025-03-01,"35","New Mexico",176,8.32398855262393
2025-03-08,"wk inc flu hosp",2025-03-01,"36","New York",1596,8.15483309774927
2025-03-08,"wk inc flu hosp",2025-03-01,"37","North Carolina",917,8.46292982939121
2025-03-08,"wk inc flu hosp",2025-03-01,"38","North Dakota",47,5.99546385755798
2025-03-08,"wk inc flu hosp",2025-03-01,"39","Ohio",2509,21.2880861806891
2025-03-08,"wk inc flu hosp",2025-03-01,"40","Oklahoma",334,8.23913421006931
2025-03-08,"wk inc flu hosp",2025-03-01,"41","Oregon",319,7.53538916387416
2025-03-08,"wk inc flu hosp",2025-03-01,"42","Pennsylvania",2999,23.1374274467289
2025-03-08,"wk inc flu hosp",2025-03-01,"44","Rhode Island",91,8.30320759296399
2025-03-08,"wk inc flu hosp",2025-03-01,"45","South Carolina",430,8.00215127601746
2025-03-08,"wk inc flu hosp",2025-03-01,"46","South Dakota",89,9.68108967734777
2025-03-08,"wk inc flu hosp",2025-03-01,"47","Tennessee",525,7.36688150364085
2025-03-08,"wk inc flu hosp",2025-03-01,"48","Texas",1492,4.89127389852003
2025-03-08,"wk inc flu hosp",2025-03-01,"49","Utah",123,3.59887574632783
2025-03-08,"wk inc flu hosp",2025-03-01,"50","Vermont",65,10.0391682008575
2025-03-08,"wk inc flu hosp",2025-03-01,"51","Virginia",679,7.79054070023996
2025-03-08,"wk inc flu hosp",2025-03-01,"53","Washington",424,5.42693603383131
2025-03-08,"wk inc flu hosp",2025-03-01,"54","West Virginia",511,28.8688984792135
2025-03-08,"wk inc flu hosp",2025-03-01,"55","Wisconsin",777,13.1450840008087
2025-03-08,"wk inc flu hosp",2025-03-01,"56","Wyoming",46,7.87594361509236
2025-03-08,"wk inc flu hosp",2025-03-01,"72","Puerto Rico",243,7.58026896541183
2025-03-08,"wk inc flu hosp",2025-03-01,"US","US",30299,9.04677589809793
2025-03-08,"wk inc flu hosp",2025-03-08,"01","Alabama",291,5.6964240551179
2025-03-08,"wk inc flu hosp",2025-03-08,"02","Alaska",51,6.95385639059402
2025-03-08,"wk inc flu hosp",2025-03-08,"04","Arizona",464,6.24382345912126
2025-03-08,"wk inc flu hosp",2025-03-08,"05","Arkansas",221,7.20401912552987
2025-03-08,"wk inc flu hosp",2025-03-08,"06","California",947,2.43037420602536
2025-03-08,"wk inc flu hosp",2025-03-08,"08","Colorado",305,5.18918403909072
2025-03-08,"wk inc flu hosp",2025-03-08,"09","Connecticut",187,5.16977885510686
2025-03-08,"wk inc flu hosp",2025-03-08,"10","Delaware",44,4.26402038977023
2025-03-08,"wk inc flu hosp",2025-03-08,"11","District of Columbia",108,15.9063996748025
2025-03-08,"wk inc flu hosp",2025-03-08,"12","Florida",1199,5.30279301956072
2025-03-08,"wk inc flu hosp",2025-03-08,"13","Georgia",352,3.1915201310119
2025-03-08,"wk inc flu hosp",2025-03-08,"15","Hawaii",54,3.76270435317022
2025-03-08,"wk inc flu hosp",2025-03-08,"16","Idaho",47,2.39219107397164
2025-03-08,"wk inc flu hosp",2025-03-08,"17","Illinois",903,7.19539743176106
2025-03-08,"wk inc flu hosp",2025-03-08,"18","Indiana",797,11.6143527752547
2025-03-08,"wk inc flu hosp",2025-03-08,"19","Iowa",239,7.45243847528721
2025-03-08,"wk inc flu hosp",2025-03-08,"20","Kansas",229,7.78766936480504
2025-03-08,"wk inc flu hosp",2025-03-08,"21","Kentucky",559,12.3504414564772
2025-03-08,"wk inc flu hosp",2025-03-08,"22","Louisiana",388,8.48319398375381
2025-03-08,"wk inc flu hosp",2025-03-08,"23","Maine",193,13.8279686069289
2025-03-08,"wk inc flu hosp",2025-03-08,"24","Maryland",332,5.37194836522065
2025-03-08,"wk inc flu hosp",2025-03-08,"25","Massachusetts",740,10.5693162180873
2025-03-08,"wk inc flu hosp",2025-03-08,"26","Michigan",966,9.62413949383203
2025-03-08,"wk inc flu hosp",2025-03-08,"27","Minnesota",181,3.15445593042072
2025-03-08,"wk inc flu hosp",2025-03-08,"28","Mississippi",168,5.71488830454912
2025-03-08,"wk inc flu hosp",2025-03-08,"29","Missouri",429,6.92364750015978
2025-03-08,"wk inc flu hosp",2025-03-08,"30","Montana",160,14.1241441651395
2025-03-08,"wk inc flu hosp",2025-03-08,"31","Nebraska",115,5.81283970361594
2025-03-08,"wk inc flu hosp",2025-03-08,"32","Nevada",58,1.8158047646717
2025-03-08,"wk inc flu hosp",2025-03-08,"33","New Hampshire",114,8.13092791005197
2025-03-08,"wk inc flu hosp",2025-03-08,"34","New Jersey",630,6.78087161323717
2025-03-08,"wk inc flu hosp",2025-03-08,"35","New Mexico",107,5.06060667687932
2025-03-08,"wk inc flu hosp",2025-03-08,"36","New York",1106,5.65115626949291
2025-03-08,"wk inc flu hosp",2025-03-08,"37","North Carolina",737,6.80172222929261
2025-03-08,"wk inc flu hosp",2025-03-08,"38","North Dakota",31,3.95445488477229
2025-03-08,"wk inc flu hosp",2025-03-08,"39","Ohio",1841,15.6203135347344
2025-03-08,"wk inc flu hosp",2025-03-08,"40","Oklahoma",151,3.72487804107924
2025-03-08,"wk inc flu hosp",2025-03-08,"41","Oregon",195,4.60627237290113
2025-03-08,"wk inc flu hosp",2025-03-08,"42","Pennsylvania",2123,16.3790458384147
2025-03-08,"wk inc flu hosp",2025-03-08,"44","Rhode Island",56,5.10966621105476
2025-03-08,"wk inc flu hosp",2025-03-08,"45","South Carolina",396,7.36942303558817
2025-03-08,"wk inc flu hosp",2025-03-08,"46","South Dakota",50,5.43881442547628
2025-03-08,"wk inc flu hosp",2025-03-08,"47","Tennessee",470,6.59511296516419
2025-03-08,"wk inc flu hosp",2025-03-08,"48","Texas",1105,3.62255875192
2025-03-08,"wk inc flu hosp",2025-03-08,"49","Utah",121,3.54035744150949
2025-03-08,"wk inc flu hosp",2025-03-08,"50","Vermont",40,6.17794966206615
2025-03-08,"wk inc flu hosp",2025-03-08,"51","Virginia",464,5.32372737100345
2025-03-08,"wk inc flu hosp",2025-03-08,"53","Washington",235,3.00785369799613
2025-03-08,"wk inc flu hosp",2025-03-08,"54","West Virginia",446,25.1967293967304
2025-03-08,"wk inc flu hosp",2025-03-08,"55","Wisconsin",497,8.40811679331005
2025-03-08,"wk inc flu hosp",2025-03-08,"56","Wyoming",38,6.50621429072847
2025-03-08,"wk inc flu hosp",2025-03-08,"72","Puerto Rico",219,6.83160042561807
2025-03-08,"wk inc flu hosp",2025-03-08,"US","US",21899,6.53867604186431
2025-03-15,"wk inc flu hosp",2024-11-02,"01","Alabama",13,0.254479425142724
2025-03-15,"wk inc flu hosp",2024-11-02,"02","Alaska",8,1.09080100244612
2025-03-15,"wk inc flu hosp",2024-11-02,"04","Arizona",129,1.73589057376432
2025-03-15,"wk inc flu hosp",2024-11-02,"05","Arkansas",6,0.195584229652395
2025-03-15,"wk inc flu hosp",2024-11-02,"06","California",110,0.282303234068416
2025-03-15,"wk inc flu hosp",2024-11-02,"08","Colorado",25,0.425342954023829
2025-03-15,"wk inc flu hosp",2024-11-02,"09","Connecticut",10,0.27645876230518
2025-03-15,"wk inc flu hosp",2024-11-02,"10","Delaware",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"11","District of Columbia",1,0.147281478470393
2025-03-15,"wk inc flu hosp",2024-11-02,"12","Florida",110,0.486494772436763
2025-03-15,"wk inc flu hosp",2024-11-02,"13","Georgia",14,0.126935459756155
2025-03-15,"wk inc flu hosp",2024-11-02,"15","Hawaii",3,0.209039130731679
2025-03-15,"wk inc flu hosp",2024-11-02,"16","Idaho",6,0.305386094549571
2025-03-15,"wk inc flu hosp",2024-11-02,"17","Illinois",27,0.215144773707141
2025-03-15,"wk inc flu hosp",2024-11-02,"18","Indiana",14,0.20401623444613
2025-03-15,"wk inc flu hosp",2024-11-02,"19","Iowa",5,0.155908754713122
2025-03-15,"wk inc flu hosp",2024-11-02,"20","Kansas",10,0.340072898026421
2025-03-15,"wk inc flu hosp",2024-11-02,"21","Kentucky",7,0.154656690868229
2025-03-15,"wk inc flu hosp",2024-11-02,"22","Louisiana",27,0.590325354539569
2025-03-15,"wk inc flu hosp",2024-11-02,"23","Maine",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"24","Maryland",4,0.0647222694604897
2025-03-15,"wk inc flu hosp",2024-11-02,"25","Massachusetts",3,0.042848579262516
2025-03-15,"wk inc flu hosp",2024-11-02,"26","Michigan",7,0.0697401412596524
2025-03-15,"wk inc flu hosp",2024-11-02,"27","Minnesota",4,0.0697117332689662
2025-03-15,"wk inc flu hosp",2024-11-02,"28","Mississippi",15,0.510257884334743
2025-03-15,"wk inc flu hosp",2024-11-02,"29","Missouri",13,0.209807500004842
2025-03-15,"wk inc flu hosp",2024-11-02,"30","Montana",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"31","Nebraska",2,0.101092864410712
2025-03-15,"wk inc flu hosp",2024-11-02,"32","Nevada",11,0.344376765713599
2025-03-15,"wk inc flu hosp",2024-11-02,"33","New Hampshire",1,0.0713239290355436
2025-03-15,"wk inc flu hosp",2024-11-02,"34","New Jersey",28,0.30137207169943
2025-03-15,"wk inc flu hosp",2024-11-02,"35","New Mexico",2,0.09459077900709
2025-03-15,"wk inc flu hosp",2024-11-02,"36","New York",15,0.0766431682119292
2025-03-15,"wk inc flu hosp",2024-11-02,"37","North Carolina",14,0.129205035563225
2025-03-15,"wk inc flu hosp",2024-11-02,"38","North Dakota",2,0.255126121598212
2025-03-15,"wk inc flu hosp",2024-11-02,"39","Ohio",17,0.144239723025793
2025-03-15,"wk inc flu hosp",2024-11-02,"40","Oklahoma",3,0.0740041994916405
2025-03-15,"wk inc flu hosp",2024-11-02,"41","Oregon",7,0.165353367232348
2025-03-15,"wk inc flu hosp",2024-11-02,"42","Pennsylvania",97,0.74835960731334
2025-03-15,"wk inc flu hosp",2024-11-02,"44","Rhode Island",2,0.182488078966242
2025-03-15,"wk inc flu hosp",2024-11-02,"45","South Carolina",11,0.204706195433005
2025-03-15,"wk inc flu hosp",2024-11-02,"46","South Dakota",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"47","Tennessee",45,0.631446986026359
2025-03-15,"wk inc flu hosp",2024-11-02,"48","Texas",103,0.337668372350914
2025-03-15,"wk inc flu hosp",2024-11-02,"49","Utah",2,0.0585183048183387
2025-03-15,"wk inc flu hosp",2024-11-02,"50","Vermont",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"51","Virginia",16,0.183576805896671
2025-03-15,"wk inc flu hosp",2024-11-02,"53","Washington",2,0.0255987548765628
2025-03-15,"wk inc flu hosp",2024-11-02,"54","West Virginia",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"55","Wisconsin",5,0.0845887001339039
2025-03-15,"wk inc flu hosp",2024-11-02,"56","Wyoming",0,0
2025-03-15,"wk inc flu hosp",2024-11-02,"72","Puerto Rico",15,0.4679178373711
2025-03-15,"wk inc flu hosp",2024-11-02,"US","US",977,0.291715899945268
2025-03-15,"wk inc flu hosp",2024-11-09,"01","Alabama",32,0.626410892659012
2025-03-15,"wk inc flu hosp",2024-11-09,"02","Alaska",5,0.681750626528826
2025-03-15,"wk inc flu hosp",2024-11-09,"04","Arizona",262,3.5256072118314
2025-03-15,"wk inc flu hosp",2024-11-09,"05","Arkansas",11,0.358571087696057
2025-03-15,"wk inc flu hosp",2024-11-09,"06","California",159,0.40805649288071
2025-03-15,"wk inc flu hosp",2024-11-09,"08","Colorado",20,0.340274363219064
2025-03-15,"wk inc flu hosp",2024-11-09,"09","Connecticut",4,0.110583504922072
2025-03-15,"wk inc flu hosp",2024-11-09,"10","Delaware",1,0.0969095543129597
2025-03-15,"wk inc flu hosp",2024-11-09,"11","District of Columbia",3,0.44184443541118
2025-03-15,"wk inc flu hosp",2024-11-09,"12","Florida",360,1.59216470979304
2025-03-15,"wk inc flu hosp",2024-11-09,"13","Georgia",41,0.371739560714454
2025-03-15,"wk inc flu hosp",2024-11-09,"15","Hawaii",7,0.48775797170725
2025-03-15,"wk inc flu hosp",2024-11-09,"16","Idaho",8,0.407181459399428
2025-03-15,"wk inc flu hosp",2024-11-09,"17","Illinois",36,0.286859698276188
2025-03-15,"wk inc flu hosp",2024-11-09,"18","Indiana",28,0.40803246889226
2025-03-15,"wk inc flu hosp",2024-11-09,"19","Iowa",4,0.124727003770497
2025-03-15,"wk inc flu hosp",2024-11-09,"20","Kansas",7,0.238051028618495
2025-03-15,"wk inc flu hosp",2024-11-09,"21","Kentucky",16,0.35350100769881
2025-03-15,"wk inc flu hosp",2024-11-09,"22","Louisiana",85,1.85843167169864
2025-03-15,"wk inc flu hosp",2024-11-09,"23","Maine",1,0.0716475057353828
2025-03-15,"wk inc flu hosp",2024-11-09,"24","Maryland",9,0.145625106286102
2025-03-15,"wk inc flu hosp",2024-11-09,"25","Massachusetts",30,0.42848579262516
2025-03-15,"wk inc flu hosp",2024-11-09,"26","Michigan",36,0.35866358362107
2025-03-15,"wk inc flu hosp",2024-11-09,"27","Minnesota",17,0.296274866393106
2025-03-15,"wk inc flu hosp",2024-11-09,"28","Mississippi",23,0.782395422646606
2025-03-15,"wk inc flu hosp",2024-11-09,"29","Missouri",30,0.484171153857327
2025-03-15,"wk inc flu hosp",2024-11-09,"30","Montana",0,0
2025-03-15,"wk inc flu hosp",2024-11-09,"31","Nebraska",4,0.202185728821424
2025-03-15,"wk inc flu hosp",2024-11-09,"32","Nevada",25,0.782674467530906
2025-03-15,"wk inc flu hosp",2024-11-09,"33","New Hampshire",5,0.356619645177718
2025-03-15,"wk inc flu hosp",2024-11-09,"34","New Jersey",30,0.322898648249389
2025-03-15,"wk inc flu hosp",2024-11-09,"35","New Mexico",16,0.75672623205672
2025-03-15,"wk inc flu hosp",2024-11-09,"36","New York",55,0.281024950110407
2025-03-15,"wk inc flu hosp",2024-11-09,"37","North Carolina",27,0.24918114001479
2025-03-15,"wk inc flu hosp",2024-11-09,"38","North Dakota",0,0
2025-03-15,"wk inc flu hosp",2024-11-09,"39","Ohio",24,0.203632550154061
2025-03-15,"wk inc flu hosp",2024-11-09,"40","Oklahoma",13,0.320684864463775
2025-03-15,"wk inc flu hosp",2024-11-09,"41","Oregon",25,0.59054774011553
2025-03-15,"wk inc flu hosp",2024-11-09,"42","Pennsylvania",142,1.09553674472675
2025-03-15,"wk inc flu hosp",2024-11-09,"44","Rhode Island",3,0.273732118449362
2025-03-15,"wk inc flu hosp",2024-11-09,"45","South Carolina",21,0.390802736735736
2025-03-15,"wk inc flu hosp",2024-11-09,"46","South Dakota",2,0.217552577019051
2025-03-15,"wk inc flu hosp",2024-11-09,"47","Tennessee",80,1.12257241960242
2025-03-15,"wk inc flu hosp",2024-11-09,"48","Texas",182,0.596656735610352
2025-03-15,"wk inc flu hosp",2024-11-09,"49","Utah",7,0.204814066864185
2025-03-15,"wk inc flu hosp",2024-11-09,"50","Vermont",0,0
2025-03-15,"wk inc flu hosp",2024-11-09,"51","Virginia",26,0.29831230958209
2025-03-15,"wk inc flu hosp",2024-11-09,"53","Washington",14,0.17919128413594
2025-03-15,"wk inc flu hosp",2024-11-09,"54","West Virginia",6,0.338969453767674
2025-03-15,"wk inc flu hosp",2024-11-09,"55","Wisconsin",12,0.203012880321369
2025-03-15,"wk inc flu hosp",2024-11-09,"56","Wyoming",5,0.856080827727431
2025-03-15,"wk inc flu hosp",2024-11-09,"72","Puerto Rico",119,3.7121481764774
2025-03-15,"wk inc flu hosp",2024-11-09,"US","US",2081,0.621351881050259
2025-03-15,"wk inc flu hosp",2024-11-16,"01","Alabama",44,0.861314977406142
2025-03-15,"wk inc flu hosp",2024-11-16,"02","Alaska",9,1.22715112775189
2025-03-15,"wk inc flu hosp",2024-11-16,"04","Arizona",329,4.42719378890279
2025-03-15,"wk inc flu hosp",2024-11-16,"05","Arkansas",13,0.423765830913522
2025-03-15,"wk inc flu hosp",2024-11-16,"06","California",313,0.803281020576492
2025-03-15,"wk inc flu hosp",2024-11-16,"08","Colorado",29,0.493397826667642
2025-03-15,"wk inc flu hosp",2024-11-16,"09","Connecticut",5,0.13822938115259
2025-03-15,"wk inc flu hosp",2024-11-16,"10","Delaware",4,0.387638217251839
2025-03-15,"wk inc flu hosp",2024-11-16,"11","District of Columbia",1,0.147281478470393
2025-03-15,"wk inc flu hosp",2024-11-16,"12","Florida",375,1.65850490603442
2025-03-15,"wk inc flu hosp",2024-11-16,"13","Georgia",44,0.398940016376488
2025-03-15,"wk inc flu hosp",2024-11-16,"15","Hawaii",15,1.04519565365839
2025-03-15,"wk inc flu hosp",2024-11-16,"16","Idaho",12,0.610772189099142
2025-03-15,"wk inc flu hosp",2024-11-16,"17","Illinois",34,0.270923048371956
2025-03-15,"wk inc flu hosp",2024-11-16,"18","Indiana",26,0.378887292542813
2025-03-15,"wk inc flu hosp",2024-11-16,"19","Iowa",5,0.155908754713122
2025-03-15,"wk inc flu hosp",2024-11-16,"20","Kansas",11,0.374080187829063
2025-03-15,"wk inc flu hosp",2024-11-16,"21","Kentucky",18,0.397688633661161
2025-03-15,"wk inc flu hosp",2024-11-16,"22","Louisiana",84,1.83656776967866
2025-03-15,"wk inc flu hosp",2024-11-16,"23","Maine",0,0
2025-03-15,"wk inc flu hosp",2024-11-16,"24","Maryland",11,0.177986241016347
2025-03-15,"wk inc flu hosp",2024-11-16,"25","Massachusetts",16,0.228525756066752
2025-03-15,"wk inc flu hosp",2024-11-16,"26","Michigan",46,0.458292356849144
2025-03-15,"wk inc flu hosp",2024-11-16,"27","Minnesota",8,0.139423466537932
2025-03-15,"wk inc flu hosp",2024-11-16,"28","Mississippi",24,0.816412614935588
2025-03-15,"wk inc flu hosp",2024-11-16,"29","Missouri",29,0.468032115395416
2025-03-15,"wk inc flu hosp",2024-11-16,"30","Montana",4,0.353103604128487
2025-03-15,"wk inc flu hosp",2024-11-16,"31","Nebraska",6,0.303278593232136
2025-03-15,"wk inc flu hosp",2024-11-16,"32","Nevada",43,1.34620008415316
2025-03-15,"wk inc flu hosp",2024-11-16,"33","New Hampshire",6,0.427943574213261
2025-03-15,"wk inc flu hosp",2024-11-16,"34","New Jersey",37,0.398241666174246
2025-03-15,"wk inc flu hosp",2024-11-16,"35","New Mexico",21,0.993203179574446
2025-03-15,"wk inc flu hosp",2024-11-16,"36","New York",63,0.321901306490103
2025-03-15,"wk inc flu hosp",2024-11-16,"37","North Carolina",38,0.350699382243038
2025-03-15,"wk inc flu hosp",2024-11-16,"38","North Dakota",1,0.127563060799106
2025-03-15,"wk inc flu hosp",2024-11-16,"39","Ohio",40,0.339387583590101
2025-03-15,"wk inc flu hosp",2024-11-16,"40","Oklahoma",13,0.320684864463775
2025-03-15,"wk inc flu hosp",2024-11-16,"41","Oregon",35,0.826766836161742
2025-03-15,"wk inc flu hosp",2024-11-16,"42","Pennsylvania",111,0.8563702722864
2025-03-15,"wk inc flu hosp",2024-11-16,"44","Rhode Island",0,0
2025-03-15,"wk inc flu hosp",2024-11-16,"45","South Carolina",13,0.241925503693551
2025-03-15,"wk inc flu hosp",2024-11-16,"46","South Dakota",0,0
2025-03-15,"wk inc flu hosp",2024-11-16,"47","Tennessee",94,1.31902259303284
2025-03-15,"wk inc flu hosp",2024-11-16,"48","Texas",223,0.731068417808289
2025-03-15,"wk inc flu hosp",2024-11-16,"49","Utah",10,0.292591524091693
2025-03-15,"wk inc flu hosp",2024-11-16,"50","Vermont",3,0.463346224654962
2025-03-15,"wk inc flu hosp",2024-11-16,"51","Virginia",26,0.29831230958209
2025-03-15,"wk inc flu hosp",2024-11-16,"53","Washington",22,0.281586303642191
2025-03-15,"wk inc flu hosp",2024-11-16,"54","West Virginia",4,0.225979635845116
2025-03-15,"wk inc flu hosp",2024-11-16,"55","Wisconsin",6,0.101506440160685
2025-03-15,"wk inc flu hosp",2024-11-16,"56","Wyoming",4,0.684864662181945
2025-03-15,"wk inc flu hosp",2024-11-16,"72","Puerto Rico",204,6.36368258824696
2025-03-15,"wk inc flu hosp",2024-11-16,"US","US",2535,0.756908706613362
2025-03-15,"wk inc flu hosp",2024-11-23,"01","Alabama",50,0.978767019779707
2025-03-15,"wk inc flu hosp",2024-11-23,"02","Alaska",5,0.681750626528826
