"target","location","horizon","target_end_date","output_type_id","oracle_value","as_of"
"wk flu hosp rate change","55",0,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","55",0,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","55",0,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","55",1,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","55",1,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","55",1,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","55",1,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","55",1,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","55",2,2025-02-22,"decrease",1,2025-04-05
"wk flu hosp rate change","55",2,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","55",2,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","55",2,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","55",2,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","55",3,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","55",3,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","55",3,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","55",3,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","55",3,2025-02-22,"stable",1,2025-04-05
"wk flu hosp rate change","56",0,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","56",0,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","56",0,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","56",0,2025-02-22,"large_increase",1,2025-04-05
"wk flu hosp rate change","56",0,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","56",1,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","56",1,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","56",1,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","56",1,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","56",1,2025-02-22,"stable",1,2025-04-05
"wk flu hosp rate change","56",2,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","56",2,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","56",2,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","56",2,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","56",2,2025-02-22,"stable",1,2025-04-05
"wk flu hosp rate change","56",3,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","56",3,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","56",3,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","56",3,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","56",3,2025-02-22,"stable",1,2025-04-05
"wk flu hosp rate change","72",0,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","72",0,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","72",0,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","72",0,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","72",0,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","72",1,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","72",1,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","72",1,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","72",1,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","72",1,2025-02-22,"stable",1,2025-04-05
"wk flu hosp rate change","72",2,2025-02-22,"decrease",1,2025-04-05
"wk flu hosp rate change","72",2,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","72",2,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","72",2,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","72",2,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","72",3,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","72",3,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","72",3,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","72",3,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","72",3,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","US",0,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","US",0,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","US",0,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","US",0,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","US",0,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","US",1,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","US",1,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","US",1,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","US",1,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","US",1,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","US",2,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","US",2,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","US",2,2025-02-22,"large_decrease",1,2025-04-05
"wk flu hosp rate change","US",2,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","US",2,2025-02-22,"stable",0,2025-04-05
"wk flu hosp rate change","US",3,2025-02-22,"decrease",0,2025-04-05
"wk flu hosp rate change","US",3,2025-02-22,"increase",0,2025-04-05
"wk flu hosp rate change","US",3,2025-02-22,"large_decrease",0,2025-04-05
"wk flu hosp rate change","US",3,2025-02-22,"large_increase",0,2025-04-05
"wk flu hosp rate change","US",3,2025-02-22,"stable",1,2025-04-05
"wk flu hosp rate change","01",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","01",0,2025-03-01,"increase",1,2025-04-05
"wk flu hosp rate change","01",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","01",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","01",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","01",1,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","01",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","01",1,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","01",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","01",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","01",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","01",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","01",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","01",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","01",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","01",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","01",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","01",3,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","01",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","01",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","02",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","02",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","02",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","02",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","02",0,2025-03-01,"stable",1,2025-04-05
"wk flu hosp rate change","02",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","02",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","02",1,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","02",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","02",1,2025-03-01,"stable",1,2025-04-05
"wk flu hosp rate change","02",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","02",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","02",2,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","02",2,2025-03-01,"large_increase",1,2025-04-05
"wk flu hosp rate change","02",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","02",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","02",3,2025-03-01,"increase",1,2025-04-05
"wk flu hosp rate change","02",3,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","02",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","02",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","04",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","04",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","04",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","04",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","04",0,2025-03-01,"stable",1,2025-04-05
"wk flu hosp rate change","04",1,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","04",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","04",1,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","04",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","04",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","04",2,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","04",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","04",2,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","04",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","04",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","04",3,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","04",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","04",3,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","04",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","04",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","05",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","05",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","05",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","05",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","05",0,2025-03-01,"stable",1,2025-04-05
"wk flu hosp rate change","05",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","05",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","05",1,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","05",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","05",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","05",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","05",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","05",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","05",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","05",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","05",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","05",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","05",3,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","05",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","05",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","06",0,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","06",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","06",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","06",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","06",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","06",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","06",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","06",1,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","06",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","06",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","06",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","06",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","06",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","06",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","06",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","06",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","06",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","06",3,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","06",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","06",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","08",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","08",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","08",0,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","08",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","08",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","08",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","08",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","08",1,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","08",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","08",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","08",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","08",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","08",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","08",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","08",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","08",3,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","08",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","08",3,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","08",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","08",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","09",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","09",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","09",0,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","09",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","09",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","09",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","09",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","09",1,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","09",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","09",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","09",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","09",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","09",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","09",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","09",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","09",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","09",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","09",3,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","09",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","09",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","10",0,2025-03-01,"decrease",1,2025-04-05
"wk flu hosp rate change","10",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","10",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","10",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","10",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","10",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","10",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","10",1,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","10",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","10",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","10",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","10",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","10",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","10",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","10",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","10",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","10",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","10",3,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","10",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","10",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","11",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","11",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","11",0,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","11",0,2025-03-01,"large_increase",1,2025-04-05
"wk flu hosp rate change","11",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","11",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","11",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","11",1,2025-03-01,"large_decrease",0,2025-04-05
"wk flu hosp rate change","11",1,2025-03-01,"large_increase",1,2025-04-05
"wk flu hosp rate change","11",1,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","11",2,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","11",2,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","11",2,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","11",2,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","11",2,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","11",3,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","11",3,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","11",3,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","11",3,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","11",3,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","12",0,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","12",0,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","12",0,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","12",0,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","12",0,2025-03-01,"stable",0,2025-04-05
"wk flu hosp rate change","12",1,2025-03-01,"decrease",0,2025-04-05
"wk flu hosp rate change","12",1,2025-03-01,"increase",0,2025-04-05
"wk flu hosp rate change","12",1,2025-03-01,"large_decrease",1,2025-04-05
"wk flu hosp rate change","12",1,2025-03-01,"large_increase",0,2025-04-05
"wk flu hosp rate change","12",1,2025-03-01,"stable",0,2025-04-05
