"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value","location_name","model_id"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",48,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",53,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",57,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",59,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",61,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",63,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",65,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",67,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",73,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",74,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",77,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",82,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",85,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",88,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",92,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",98,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",112,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",129,"New Jersey","Ensemble"
2025-11-22,"34",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",148,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",29,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",34,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",38,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",49,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",57,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",63,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",68,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",71,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",75,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",83,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",90,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",97,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",103,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",108,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",114,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",120,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",127,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",133,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",139,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",151,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",186,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",213,"New Jersey","Ensemble"
2025-11-22,"34",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",256,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",32,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",35,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",41,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",54,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",65,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",76,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",82,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",87,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",99,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",109,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",118,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",129,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",135,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",144,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",155,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",166,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",179,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",194,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",211,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",232,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",279,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",317,"New Jersey","Ensemble"
2025-11-22,"34",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",379,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",34,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",41,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",48,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",61,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",73,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",85,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",97,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",102,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",112,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",125,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",145,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",161,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",174,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",186,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",194,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",203,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",216,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",227,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",251,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",278,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",323,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",376,"New Jersey","Ensemble"
2025-11-22,"34",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",444,"New Jersey","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",5,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",6,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",8,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",10,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",11,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",11,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",12,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",13,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",14,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",15,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",16,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",17,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",18,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",19,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",20,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",22,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",23,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",25,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",26,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",28,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",32,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",37,"New Mexico","Ensemble"
2025-11-22,"35",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",41,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",8,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",9,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",11,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",12,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",13,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",15,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",16,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",17,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",20,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",22,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",23,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",25,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",26,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",27,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",29,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",31,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",34,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",37,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",40,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",43,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",51,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",58,"New Mexico","Ensemble"
2025-11-22,"35",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",66,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",8,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",10,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",11,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",13,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",16,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",18,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",20,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",22,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",28,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",31,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",33,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",36,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",37,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",38,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",40,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",43,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.75",46,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.8",50,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.85",54,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.9",62,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.95",71,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.975",82,"New Mexico","Ensemble"
2025-11-22,"35",2,"wk inc flu hosp",2025-12-06,"quantile","0.99",103,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.01",10,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.025",11,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.05",12,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.1",15,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.15",18,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.2",22,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.25",25,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.3",28,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.35",32,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.4",37,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.45",42,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.5",48,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.55",50,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.6",52,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.65",54,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.7",57,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.75",60,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.8",65,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.85",72,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.9",83,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.95",99,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.975",115,"New Mexico","Ensemble"
2025-11-22,"35",3,"wk inc flu hosp",2025-12-13,"quantile","0.99",139,"New Mexico","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.01",119,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.025",133,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.05",146,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.1",158,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.15",169,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.2",177,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.25",184,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.3",188,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.35",192,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.4",195,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.45",211,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.5",219,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.55",229,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.6",238,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.65",249,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.7",259,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.75",276,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.8",293,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.85",328,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.9",349,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.95",374,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.975",391,"New York","Ensemble"
2025-11-22,"36",0,"wk inc flu hosp",2025-11-22,"quantile","0.99",419,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.01",113,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.025",136,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.05",152,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.1",174,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.15",191,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.2",209,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.25",228,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.3",244,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.35",261,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.4",274,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.45",289,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.5",302,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.55",320,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.6",338,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.65",359,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.7",383,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.75",408,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.8",441,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.85",482,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.9",530,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.95",601,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.975",669,"New York","Ensemble"
2025-11-22,"36",1,"wk inc flu hosp",2025-11-29,"quantile","0.99",736,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.01",95,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.025",123,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.05",158,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.1",184,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.15",217,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.2",248,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.25",280,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.3",312,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.35",348,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.4",370,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.45",399,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.5",422,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.55",449,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.6",480,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.65",512,"New York","Ensemble"
2025-11-22,"36",2,"wk inc flu hosp",2025-12-06,"quantile","0.7",541,"New York","Ensemble"
