"as_of","target","target_end_date","location","horizon","output_type_id","oracle_value"
2025-04-12,"wk flu hosp rate change",2025-02-22,"46",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"46",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"46",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",3,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"47",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"48",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",2,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"49",3,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",0,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"50",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"51",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",2,"increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"53",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",0,"increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",1,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",3,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"54",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"55",3,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",0,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",2,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"56",3,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"72",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",0,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",1,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-02-22,"US",3,"stable",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",0,"increase",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",0,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",2,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",3,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",3,"large_decrease",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"01",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",1,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",1,"stable",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",2,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",2,"large_increase",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",2,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",3,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",3,"increase",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",3,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",3,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"02",3,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",0,"decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",0,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",0,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",0,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",0,"stable",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",1,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",1,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",1,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",1,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",1,"stable",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",2,"decrease",1
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",2,"increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",2,"large_decrease",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",2,"large_increase",0
2025-04-12,"wk flu hosp rate change",2025-03-01,"04",2,"stable",0
