reference_date,target,horizon,target_end_date,location,location_name,output_type,output_type_id,value
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.45,0
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.5,8
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.5,9
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.5,7
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.5,5
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.55,9
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.55,10
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.55,10
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.55,9
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.6000000000000001,9
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.6000000000000001,11
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.6000000000000001,11
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.6000000000000001,11
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.6500000000000001,10
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.6500000000000001,12
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.6500000000000001,13
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.6500000000000001,13
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.7000000000000001,10
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.7000000000000001,13
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.7000000000000001,15
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.7000000000000001,16
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.7500000000000001,11
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.7500000000000001,14
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.7500000000000001,17
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.7500000000000001,20
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.8,12
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.8,17
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.8,22
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.8,27
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.8500000000000001,13
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.8500000000000001,20
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.8500000000000001,27
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.8500000000000001,34
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.9000000000000001,15
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.9000000000000001,26
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.9000000000000001,38
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.9000000000000001,50
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.95,22
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.95,47
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.95,80
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.95,119
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.975,30
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.975,76
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.975,130
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.975,188
2025-11-29,wk inc flu hosp,0,2025-11-29,19,Iowa,quantile,0.99,30
2025-11-29,wk inc flu hosp,1,2025-12-06,19,Iowa,quantile,0.99,76
2025-11-29,wk inc flu hosp,2,2025-12-13,19,Iowa,quantile,0.99,130
2025-11-29,wk inc flu hosp,3,2025-12-20,19,Iowa,quantile,0.99,188
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.01,0.003433176817287959
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.025,0.003433176817287959
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.05,0.003433176817287959
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.1,0.003433176817287959
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.15000000000000002,0.007516839155647222
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.15000000000000002,7.305402141942058e-4
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.2,0.010866651144455423
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.2,0.0062544270886963505
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.25,0.012406847576882853
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.25,0.008743072367605012
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.25,0.0028302575750838964
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.25,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.3,0.01335163543515263
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.3,0.010375243459054008
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.3,0.005398411702453336
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.3,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.35000000000000003,0.013981640036311466
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.35000000000000003,0.011642060904682835
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.35000000000000003,0.007322194950962578
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.35000000000000003,5.455139528036043e-4
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.4,0.014352014840027467
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.4,0.012328279929463512
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.4,0.008861210326511862
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.4,0.002668780907935592
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.45,0.014803941797381651
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.45,0.013067789318336317
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.45,0.010316353243934004
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.45,0.005421050041808033
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.5,0.015585776389617775
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.5,0.014711941434599671
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.5,0.012878892865309327
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.5,0.009291516409904083
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.55,0.016297785558975566
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.55,0.01636127676869188
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.55,0.01563655065232464
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.55,0.013229862056053168
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.6000000000000001,0.016844561742808944
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.6000000000000001,0.01795862119732681
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.6000000000000001,0.018138347257023756
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.6000000000000001,0.016513578250166562
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.6500000000000001,0.017428732301159815
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.6500000000000001,0.019736509288948732
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.6500000000000001,0.020755851987316547
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.6500000000000001,0.020159254636445266
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.7000000000000001,0.018764570256023853
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.7000000000000001,0.021484010932906347
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.7000000000000001,0.022900557048959894
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.7000000000000001,0.023025971754090643
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.7500000000000001,0.01901007341484922
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.7500000000000001,0.022052515107785588
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.7500000000000001,0.023986126575936684
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.7500000000000001,0.02476766832783306
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.8,0.0192475624537661
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.8,0.022788639794047487
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.8,0.025574717013877937
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.8,0.0273936645482351
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.8500000000000001,0.019590354956562677
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.8500000000000001,0.023626843530307723
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.8500000000000001,0.027657753211372135
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.8500000000000001,0.03190264088224166
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.9000000000000001,0.020227218561660747
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.9000000000000001,0.025555130184040646
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.9000000000000001,0.03163415858784479
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.9000000000000001,0.03886478298987107
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.95,0.022699377060384367
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.95,0.0329674996398346
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.95,0.04356794997224407
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.95,0.05315917102902344
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.975,0.026232698126011717
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.975,0.040139923111630976
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.975,0.05252366936807616
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.975,0.06327695313785175
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,22,Louisiana,quantile,0.99,0.030516133873899745
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,22,Louisiana,quantile,0.99,0.04903730445766485
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,22,Louisiana,quantile,0.99,0.06620401628087194
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,22,Louisiana,quantile,0.99,0.0784912680261355
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.01,40
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.01,0
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.01,0
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.01,0
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.025,40
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.025,0
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.025,0
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.025,0
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.05,40
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.05,0
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.05,0
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.05,0
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.1,40
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.1,0
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.1,0
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.1,0
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.15000000000000002,57
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.15000000000000002,31
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.15000000000000002,0
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.2,73
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.2,63
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.2,40
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.2,7
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.25,86
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.25,85
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.25,70
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.25,44
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.3,95
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.3,98
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.3,90
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.3,69
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.35000000000000003,99
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.35000000000000003,106
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.35000000000000003,105
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.35000000000000003,92
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.4,101
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.4,112
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.4,116
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.4,109
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.45,104
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.45,120
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.45,129
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.45,126
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.5,107
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.5,124
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.5,137
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.5,138
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.55,109
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.55,129
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.55,144
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.55,148
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.6000000000000001,111
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.6000000000000001,133
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.6000000000000001,151
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.6000000000000001,158
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.6500000000000001,115
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.6500000000000001,140
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.6500000000000001,160
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.6500000000000001,172
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.7000000000000001,118
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.7000000000000001,146
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.7000000000000001,169
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.7000000000000001,184
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.7500000000000001,119
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.7500000000000001,149
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.7500000000000001,173
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.7500000000000001,191
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.8,121
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.8,155
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.8,182
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.8,208
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.8500000000000001,123
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.8500000000000001,163
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.8500000000000001,203
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.8500000000000001,236
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.9000000000000001,131
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.9000000000000001,183
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.9000000000000001,236
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.9000000000000001,286
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.95,145
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.95,211
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.95,287
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.95,383
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.975,166
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.975,280
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.975,406
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.975,547
2025-11-29,wk inc flu hosp,0,2025-11-29,22,Louisiana,quantile,0.99,224
2025-11-29,wk inc flu hosp,1,2025-12-06,22,Louisiana,quantile,0.99,442
2025-11-29,wk inc flu hosp,2,2025-12-13,22,Louisiana,quantile,0.99,657
2025-11-29,wk inc flu hosp,3,2025-12-20,22,Louisiana,quantile,0.99,830
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,23,Maine,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,23,Maine,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,23,Maine,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,23,Maine,quantile,0.01,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,23,Maine,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,23,Maine,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,23,Maine,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,23,Maine,quantile,0.025,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,23,Maine,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,23,Maine,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,23,Maine,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,23,Maine,quantile,0.05,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,23,Maine,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,23,Maine,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,23,Maine,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,23,Maine,quantile,0.1,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,23,Maine,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,23,Maine,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,23,Maine,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,23,Maine,quantile,0.15000000000000002,0
2025-11-29,wk inc flu prop ed visits,0,2025-11-29,23,Maine,quantile,0.2,5.313376030355846e-4
2025-11-29,wk inc flu prop ed visits,1,2025-12-06,23,Maine,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,2,2025-12-13,23,Maine,quantile,0.2,0
2025-11-29,wk inc flu prop ed visits,3,2025-12-20,23,Maine,quantile,0.2,0
