"target","location","horizon","target_end_date","output_type_id","oracle_value"
"wk flu hosp rate change","21",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","21",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","21",3,2024-12-21,"decrease",0
"wk flu hosp rate change","21",3,2024-12-21,"stable",0
"wk flu hosp rate change","21",3,2024-12-21,"increase",1
"wk flu hosp rate change","21",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","22",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","22",0,2024-12-21,"decrease",0
"wk flu hosp rate change","22",0,2024-12-21,"stable",0
"wk flu hosp rate change","22",0,2024-12-21,"increase",0
"wk flu hosp rate change","22",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","22",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","22",1,2024-12-21,"decrease",0
"wk flu hosp rate change","22",1,2024-12-21,"stable",0
"wk flu hosp rate change","22",1,2024-12-21,"increase",0
"wk flu hosp rate change","22",1,2024-12-21,"large_increase",1
"wk flu hosp rate change","22",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","22",2,2024-12-21,"decrease",0
"wk flu hosp rate change","22",2,2024-12-21,"stable",0
"wk flu hosp rate change","22",2,2024-12-21,"increase",0
"wk flu hosp rate change","22",2,2024-12-21,"large_increase",1
"wk flu hosp rate change","22",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","22",3,2024-12-21,"decrease",0
"wk flu hosp rate change","22",3,2024-12-21,"stable",0
"wk flu hosp rate change","22",3,2024-12-21,"increase",0
"wk flu hosp rate change","22",3,2024-12-21,"large_increase",1
"wk flu hosp rate change","25",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","25",0,2024-12-21,"decrease",0
"wk flu hosp rate change","25",0,2024-12-21,"stable",1
"wk flu hosp rate change","25",0,2024-12-21,"increase",0
"wk flu hosp rate change","25",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","25",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","25",1,2024-12-21,"decrease",0
"wk flu hosp rate change","25",1,2024-12-21,"stable",0
"wk flu hosp rate change","25",1,2024-12-21,"increase",1
"wk flu hosp rate change","25",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","25",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","25",2,2024-12-21,"decrease",0
"wk flu hosp rate change","25",2,2024-12-21,"stable",0
"wk flu hosp rate change","25",2,2024-12-21,"increase",1
"wk flu hosp rate change","25",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","25",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","25",3,2024-12-21,"decrease",0
"wk flu hosp rate change","25",3,2024-12-21,"stable",0
"wk flu hosp rate change","25",3,2024-12-21,"increase",1
"wk flu hosp rate change","25",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","24",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","24",0,2024-12-21,"decrease",0
"wk flu hosp rate change","24",0,2024-12-21,"stable",0
"wk flu hosp rate change","24",0,2024-12-21,"increase",1
"wk flu hosp rate change","24",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","24",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","24",1,2024-12-21,"decrease",0
"wk flu hosp rate change","24",1,2024-12-21,"stable",0
"wk flu hosp rate change","24",1,2024-12-21,"increase",1
"wk flu hosp rate change","24",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","24",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","24",2,2024-12-21,"decrease",0
"wk flu hosp rate change","24",2,2024-12-21,"stable",0
"wk flu hosp rate change","24",2,2024-12-21,"increase",1
"wk flu hosp rate change","24",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","24",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","24",3,2024-12-21,"decrease",0
"wk flu hosp rate change","24",3,2024-12-21,"stable",0
"wk flu hosp rate change","24",3,2024-12-21,"increase",1
"wk flu hosp rate change","24",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","23",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","23",0,2024-12-21,"decrease",0
"wk flu hosp rate change","23",0,2024-12-21,"stable",1
"wk flu hosp rate change","23",0,2024-12-21,"increase",0
"wk flu hosp rate change","23",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","23",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","23",1,2024-12-21,"decrease",0
"wk flu hosp rate change","23",1,2024-12-21,"stable",1
"wk flu hosp rate change","23",1,2024-12-21,"increase",0
"wk flu hosp rate change","23",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","23",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","23",2,2024-12-21,"decrease",0
"wk flu hosp rate change","23",2,2024-12-21,"stable",1
"wk flu hosp rate change","23",2,2024-12-21,"increase",0
"wk flu hosp rate change","23",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","23",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","23",3,2024-12-21,"decrease",0
"wk flu hosp rate change","23",3,2024-12-21,"stable",1
"wk flu hosp rate change","23",3,2024-12-21,"increase",0
"wk flu hosp rate change","23",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","26",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","26",0,2024-12-21,"decrease",0
"wk flu hosp rate change","26",0,2024-12-21,"stable",1
"wk flu hosp rate change","26",0,2024-12-21,"increase",0
"wk flu hosp rate change","26",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","26",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","26",1,2024-12-21,"decrease",0
"wk flu hosp rate change","26",1,2024-12-21,"stable",0
"wk flu hosp rate change","26",1,2024-12-21,"increase",1
"wk flu hosp rate change","26",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","26",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","26",2,2024-12-21,"decrease",0
"wk flu hosp rate change","26",2,2024-12-21,"stable",0
"wk flu hosp rate change","26",2,2024-12-21,"increase",1
"wk flu hosp rate change","26",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","26",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","26",3,2024-12-21,"decrease",0
"wk flu hosp rate change","26",3,2024-12-21,"stable",0
"wk flu hosp rate change","26",3,2024-12-21,"increase",1
"wk flu hosp rate change","26",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","27",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","27",0,2024-12-21,"decrease",0
"wk flu hosp rate change","27",0,2024-12-21,"stable",0
"wk flu hosp rate change","27",0,2024-12-21,"increase",0
"wk flu hosp rate change","27",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","27",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","27",1,2024-12-21,"decrease",0
"wk flu hosp rate change","27",1,2024-12-21,"stable",0
"wk flu hosp rate change","27",1,2024-12-21,"increase",0
"wk flu hosp rate change","27",1,2024-12-21,"large_increase",1
"wk flu hosp rate change","27",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","27",2,2024-12-21,"decrease",0
"wk flu hosp rate change","27",2,2024-12-21,"stable",0
"wk flu hosp rate change","27",2,2024-12-21,"increase",0
"wk flu hosp rate change","27",2,2024-12-21,"large_increase",1
"wk flu hosp rate change","27",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","27",3,2024-12-21,"decrease",0
"wk flu hosp rate change","27",3,2024-12-21,"stable",0
"wk flu hosp rate change","27",3,2024-12-21,"increase",1
"wk flu hosp rate change","27",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","29",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","29",0,2024-12-21,"decrease",0
"wk flu hosp rate change","29",0,2024-12-21,"stable",0
"wk flu hosp rate change","29",0,2024-12-21,"increase",0
"wk flu hosp rate change","29",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","29",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","29",1,2024-12-21,"decrease",0
"wk flu hosp rate change","29",1,2024-12-21,"stable",0
"wk flu hosp rate change","29",1,2024-12-21,"increase",0
"wk flu hosp rate change","29",1,2024-12-21,"large_increase",1
"wk flu hosp rate change","29",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","29",2,2024-12-21,"decrease",0
"wk flu hosp rate change","29",2,2024-12-21,"stable",0
"wk flu hosp rate change","29",2,2024-12-21,"increase",1
"wk flu hosp rate change","29",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","29",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","29",3,2024-12-21,"decrease",0
"wk flu hosp rate change","29",3,2024-12-21,"stable",0
"wk flu hosp rate change","29",3,2024-12-21,"increase",1
"wk flu hosp rate change","29",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","28",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","28",0,2024-12-21,"decrease",0
"wk flu hosp rate change","28",0,2024-12-21,"stable",0
"wk flu hosp rate change","28",0,2024-12-21,"increase",1
"wk flu hosp rate change","28",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","28",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","28",1,2024-12-21,"decrease",0
"wk flu hosp rate change","28",1,2024-12-21,"stable",0
"wk flu hosp rate change","28",1,2024-12-21,"increase",1
"wk flu hosp rate change","28",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","28",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","28",2,2024-12-21,"decrease",0
"wk flu hosp rate change","28",2,2024-12-21,"stable",0
"wk flu hosp rate change","28",2,2024-12-21,"increase",1
"wk flu hosp rate change","28",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","28",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","28",3,2024-12-21,"decrease",0
"wk flu hosp rate change","28",3,2024-12-21,"stable",0
"wk flu hosp rate change","28",3,2024-12-21,"increase",1
"wk flu hosp rate change","28",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","30",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","30",0,2024-12-21,"decrease",0
"wk flu hosp rate change","30",0,2024-12-21,"stable",0
"wk flu hosp rate change","30",0,2024-12-21,"increase",0
"wk flu hosp rate change","30",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","30",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","30",1,2024-12-21,"decrease",0
"wk flu hosp rate change","30",1,2024-12-21,"stable",0
"wk flu hosp rate change","30",1,2024-12-21,"increase",1
"wk flu hosp rate change","30",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","30",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","30",2,2024-12-21,"decrease",0
"wk flu hosp rate change","30",2,2024-12-21,"stable",0
"wk flu hosp rate change","30",2,2024-12-21,"increase",1
"wk flu hosp rate change","30",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","30",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","30",3,2024-12-21,"decrease",0
"wk flu hosp rate change","30",3,2024-12-21,"stable",0
"wk flu hosp rate change","30",3,2024-12-21,"increase",1
"wk flu hosp rate change","30",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","37",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","37",0,2024-12-21,"decrease",0
"wk flu hosp rate change","37",0,2024-12-21,"stable",0
"wk flu hosp rate change","37",0,2024-12-21,"increase",1
"wk flu hosp rate change","37",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","37",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","37",1,2024-12-21,"decrease",0
"wk flu hosp rate change","37",1,2024-12-21,"stable",0
"wk flu hosp rate change","37",1,2024-12-21,"increase",1
"wk flu hosp rate change","37",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","37",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","37",2,2024-12-21,"decrease",0
"wk flu hosp rate change","37",2,2024-12-21,"stable",0
"wk flu hosp rate change","37",2,2024-12-21,"increase",1
"wk flu hosp rate change","37",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","37",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","37",3,2024-12-21,"decrease",0
"wk flu hosp rate change","37",3,2024-12-21,"stable",0
"wk flu hosp rate change","37",3,2024-12-21,"increase",1
"wk flu hosp rate change","37",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","38",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","38",0,2024-12-21,"decrease",0
"wk flu hosp rate change","38",0,2024-12-21,"stable",1
"wk flu hosp rate change","38",0,2024-12-21,"increase",0
"wk flu hosp rate change","38",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","38",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","38",1,2024-12-21,"decrease",0
"wk flu hosp rate change","38",1,2024-12-21,"stable",1
"wk flu hosp rate change","38",1,2024-12-21,"increase",0
"wk flu hosp rate change","38",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","38",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","38",2,2024-12-21,"decrease",0
"wk flu hosp rate change","38",2,2024-12-21,"stable",1
"wk flu hosp rate change","38",2,2024-12-21,"increase",0
"wk flu hosp rate change","38",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","38",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","38",3,2024-12-21,"decrease",0
"wk flu hosp rate change","38",3,2024-12-21,"stable",1
"wk flu hosp rate change","38",3,2024-12-21,"increase",0
"wk flu hosp rate change","38",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","31",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","31",0,2024-12-21,"decrease",0
"wk flu hosp rate change","31",0,2024-12-21,"stable",0
"wk flu hosp rate change","31",0,2024-12-21,"increase",0
"wk flu hosp rate change","31",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","31",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","31",1,2024-12-21,"decrease",0
"wk flu hosp rate change","31",1,2024-12-21,"stable",0
"wk flu hosp rate change","31",1,2024-12-21,"increase",0
"wk flu hosp rate change","31",1,2024-12-21,"large_increase",1
"wk flu hosp rate change","31",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","31",2,2024-12-21,"decrease",0
"wk flu hosp rate change","31",2,2024-12-21,"stable",0
"wk flu hosp rate change","31",2,2024-12-21,"increase",1
"wk flu hosp rate change","31",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","31",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","31",3,2024-12-21,"decrease",0
"wk flu hosp rate change","31",3,2024-12-21,"stable",0
"wk flu hosp rate change","31",3,2024-12-21,"increase",1
"wk flu hosp rate change","31",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","33",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","33",0,2024-12-21,"decrease",0
"wk flu hosp rate change","33",0,2024-12-21,"stable",1
"wk flu hosp rate change","33",0,2024-12-21,"increase",0
"wk flu hosp rate change","33",0,2024-12-21,"large_increase",0
"wk flu hosp rate change","33",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","33",1,2024-12-21,"decrease",0
"wk flu hosp rate change","33",1,2024-12-21,"stable",1
"wk flu hosp rate change","33",1,2024-12-21,"increase",0
"wk flu hosp rate change","33",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","33",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","33",2,2024-12-21,"decrease",0
"wk flu hosp rate change","33",2,2024-12-21,"stable",0
"wk flu hosp rate change","33",2,2024-12-21,"increase",1
"wk flu hosp rate change","33",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","33",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","33",3,2024-12-21,"decrease",0
"wk flu hosp rate change","33",3,2024-12-21,"stable",1
"wk flu hosp rate change","33",3,2024-12-21,"increase",0
"wk flu hosp rate change","33",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","34",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","34",0,2024-12-21,"decrease",0
"wk flu hosp rate change","34",0,2024-12-21,"stable",0
"wk flu hosp rate change","34",0,2024-12-21,"increase",0
"wk flu hosp rate change","34",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","34",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","34",1,2024-12-21,"decrease",0
"wk flu hosp rate change","34",1,2024-12-21,"stable",0
"wk flu hosp rate change","34",1,2024-12-21,"increase",1
"wk flu hosp rate change","34",1,2024-12-21,"large_increase",0
"wk flu hosp rate change","34",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","34",2,2024-12-21,"decrease",0
"wk flu hosp rate change","34",2,2024-12-21,"stable",0
"wk flu hosp rate change","34",2,2024-12-21,"increase",1
"wk flu hosp rate change","34",2,2024-12-21,"large_increase",0
"wk flu hosp rate change","34",3,2024-12-21,"large_decrease",0
"wk flu hosp rate change","34",3,2024-12-21,"decrease",0
"wk flu hosp rate change","34",3,2024-12-21,"stable",0
"wk flu hosp rate change","34",3,2024-12-21,"increase",1
"wk flu hosp rate change","34",3,2024-12-21,"large_increase",0
"wk flu hosp rate change","35",0,2024-12-21,"large_decrease",0
"wk flu hosp rate change","35",0,2024-12-21,"decrease",0
"wk flu hosp rate change","35",0,2024-12-21,"stable",0
"wk flu hosp rate change","35",0,2024-12-21,"increase",0
"wk flu hosp rate change","35",0,2024-12-21,"large_increase",1
"wk flu hosp rate change","35",1,2024-12-21,"large_decrease",0
"wk flu hosp rate change","35",1,2024-12-21,"decrease",0
"wk flu hosp rate change","35",1,2024-12-21,"stable",0
"wk flu hosp rate change","35",1,2024-12-21,"increase",0
"wk flu hosp rate change","35",1,2024-12-21,"large_increase",1
"wk flu hosp rate change","35",2,2024-12-21,"large_decrease",0
"wk flu hosp rate change","35",2,2024-12-21,"decrease",0
"wk flu hosp rate change","35",2,2024-12-21,"stable",0
"wk flu hosp rate change","35",2,2024-12-21,"increase",0
"wk flu hosp rate change","35",2,2024-12-21,"large_increase",1
